ID,Process ID,Process Name,Host Name,Kernel Name,Kernel Time,Context,Stream,Section Name,Metric Name,Metric Unit,Metric Value
2,21935,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-23 13:41:38,1,19,Command line profiler metrics,sm__sass_thread_inst_executed_op_dfma_pred_on.sum,inst,0
2,21935,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-23 13:41:38,1,19,Command line profiler metrics,sm__sass_thread_inst_executed_op_dmul_pred_on.sum,inst,0
2,21935,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-23 13:41:38,1,19,Command line profiler metrics,sm__sass_thread_inst_executed_op_fadd_pred_on.sum,inst,5878043993
2,21935,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-23 13:41:38,1,19,Command line profiler metrics,sm__sass_thread_inst_executed_op_ffma_pred_on.sum,inst,7912708043
2,21935,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-23 13:41:38,1,19,Command line profiler metrics,sm__sass_thread_inst_executed_op_fmul_pred_on.sum,inst,7366827493
2,21935,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-23 13:41:38,1,19,Command line profiler metrics,sm__sass_thread_inst_executed_op_hadd_pred_on.sum,inst,0
2,21935,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-23 13:41:38,1,19,Command line profiler metrics,sm__sass_thread_inst_executed_op_hfma_pred_on.sum,inst,0
2,21935,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-23 13:41:38,1,19,Command line profiler metrics,sm__sass_thread_inst_executed_op_hmul_pred_on.sum,inst,0
2,21935,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-23 13:41:38,1,19,GPU Speed Of Light,DRAM Frequency,cycle/second,875865026.1
2,21935,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-23 13:41:38,1,19,GPU Speed Of Light,SM Frequency,cycle/second,1309827325
2,21935,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-23 13:41:38,1,19,GPU Speed Of Light,Elapsed Cycles,cycle,17549731
2,21935,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-23 13:41:38,1,19,GPU Speed Of Light,Memory [%],%,67.54
2,21935,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-23 13:41:38,1,19,GPU Speed Of Light,SOL DRAM,%,4.63
2,21935,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-23 13:41:38,1,19,GPU Speed Of Light,Duration,nsecond,13396128
2,21935,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-23 13:41:38,1,19,GPU Speed Of Light,SOL L1/TEX Cache,%,69.74
2,21935,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-23 13:41:38,1,19,GPU Speed Of Light,SOL L2 Cache,%,1.87
2,21935,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-23 13:41:38,1,19,GPU Speed Of Light,SM Active Cycles,cycle,16993088.34
2,21935,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-23 13:41:38,1,19,GPU Speed Of Light,SM [%],%,45.26
3,21935,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-23 13:41:50,1,16,Command line profiler metrics,dram__bytes.sum,byte,554531648
3,21935,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-23 13:41:50,1,16,Command line profiler metrics,l1tex__t_bytes.sum,byte,1500039008
3,21935,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-23 13:41:50,1,16,Command line profiler metrics,lts__t_bytes.sum,byte,640423968
3,21935,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-23 13:41:50,1,16,Command line profiler metrics,sm__cycles_elapsed.avg,cycle,18953173.43
3,21935,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-23 13:41:50,1,16,Command line profiler metrics,sm__cycles_elapsed.avg.per_second,cycle/second,1313108254
3,21935,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-23 13:41:50,1,16,Command line profiler metrics,sm__inst_executed_pipe_tensor.sum,inst,0
3,21935,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-23 13:41:50,1,16,Command line profiler metrics,sm__sass_thread_inst_executed_op_dadd_pred_on.sum,inst,0
3,21935,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-23 13:41:50,1,16,Command line profiler metrics,sm__sass_thread_inst_executed_op_dfma_pred_on.sum,inst,0
3,21935,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-23 13:41:50,1,16,Command line profiler metrics,sm__sass_thread_inst_executed_op_dmul_pred_on.sum,inst,0
3,21935,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-23 13:41:50,1,16,Command line profiler metrics,sm__sass_thread_inst_executed_op_fadd_pred_on.sum,inst,6091012999
3,21935,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-23 13:41:50,1,16,Command line profiler metrics,sm__sass_thread_inst_executed_op_ffma_pred_on.sum,inst,7912541692
3,21935,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-23 13:41:50,1,16,Command line profiler metrics,sm__sass_thread_inst_executed_op_fmul_pred_on.sum,inst,7366666610
3,21935,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-23 13:41:50,1,16,Command line profiler metrics,sm__sass_thread_inst_executed_op_hadd_pred_on.sum,inst,0
3,21935,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-23 13:41:50,1,16,Command line profiler metrics,sm__sass_thread_inst_executed_op_hfma_pred_on.sum,inst,0
