ID,Process ID,Process Name,Host Name,Kernel Name,Kernel Time,Context,Stream,Section Name,Metric Name,Metric Unit,Metric Value
1,140056,picongpu,127.0.0.1,MoveAndMark,2020-Oct-23 13:41:34,1,17,Command line profiler metrics,sm__sass_thread_inst_executed_op_dmul_pred_on.sum,inst,5117952000
1,140056,picongpu,127.0.0.1,MoveAndMark,2020-Oct-23 13:41:34,1,17,Command line profiler metrics,sm__sass_thread_inst_executed_op_fadd_pred_on.sum,inst,27417600000
1,140056,picongpu,127.0.0.1,MoveAndMark,2020-Oct-23 13:41:34,1,17,Command line profiler metrics,sm__sass_thread_inst_executed_op_ffma_pred_on.sum,inst,2.12761E+11
1,140056,picongpu,127.0.0.1,MoveAndMark,2020-Oct-23 13:41:34,1,17,Command line profiler metrics,sm__sass_thread_inst_executed_op_fmul_pred_on.sum,inst,51545088169
1,140056,picongpu,127.0.0.1,MoveAndMark,2020-Oct-23 13:41:34,1,17,Command line profiler metrics,sm__sass_thread_inst_executed_op_hadd_pred_on.sum,inst,0
1,140056,picongpu,127.0.0.1,MoveAndMark,2020-Oct-23 13:41:34,1,17,Command line profiler metrics,sm__sass_thread_inst_executed_op_hfma_pred_on.sum,inst,0
1,140056,picongpu,127.0.0.1,MoveAndMark,2020-Oct-23 13:41:34,1,17,Command line profiler metrics,sm__sass_thread_inst_executed_op_hmul_pred_on.sum,inst,0
1,140056,picongpu,127.0.0.1,MoveAndMark,2020-Oct-23 13:41:34,1,17,GPU Speed Of Light,DRAM Frequency,cycle/second,877730323.2
1,140056,picongpu,127.0.0.1,MoveAndMark,2020-Oct-23 13:41:34,1,17,GPU Speed Of Light,SM Frequency,cycle/second,1312665623
1,140056,picongpu,127.0.0.1,MoveAndMark,2020-Oct-23 13:41:34,1,17,GPU Speed Of Light,Elapsed Cycles,cycle,139454397
1,140056,picongpu,127.0.0.1,MoveAndMark,2020-Oct-23 13:41:34,1,17,GPU Speed Of Light,Memory [%],%,93.61
1,140056,picongpu,127.0.0.1,MoveAndMark,2020-Oct-23 13:41:34,1,17,GPU Speed Of Light,SOL DRAM,%,23.34
1,140056,picongpu,127.0.0.1,MoveAndMark,2020-Oct-23 13:41:34,1,17,GPU Speed Of Light,Duration,nsecond,106229184
1,140056,picongpu,127.0.0.1,MoveAndMark,2020-Oct-23 13:41:34,1,17,GPU Speed Of Light,SOL L1/TEX Cache,%,93.78
1,140056,picongpu,127.0.0.1,MoveAndMark,2020-Oct-23 13:41:34,1,17,GPU Speed Of Light,SOL L2 Cache,%,15.66
1,140056,picongpu,127.0.0.1,MoveAndMark,2020-Oct-23 13:41:34,1,17,GPU Speed Of Light,SM Active Cycles,cycle,139188809.8
1,140056,picongpu,127.0.0.1,MoveAndMark,2020-Oct-23 13:41:34,1,17,GPU Speed Of Light,SM [%],%,43
2,140056,picongpu,127.0.0.1,MoveAndMark,2020-Oct-23 13:42:19,1,21,Command line profiler metrics,dram__bytes.sum,byte,22289488896
2,140056,picongpu,127.0.0.1,MoveAndMark,2020-Oct-23 13:42:19,1,21,Command line profiler metrics,l1tex__t_bytes.sum,byte,64317150400
2,140056,picongpu,127.0.0.1,MoveAndMark,2020-Oct-23 13:42:19,1,21,Command line profiler metrics,lts__t_bytes.sum,byte,42260065632
2,140056,picongpu,127.0.0.1,MoveAndMark,2020-Oct-23 13:42:19,1,21,Command line profiler metrics,sm__cycles_elapsed.avg,cycle,141719591.6
2,140056,picongpu,127.0.0.1,MoveAndMark,2020-Oct-23 13:42:19,1,21,Command line profiler metrics,sm__cycles_elapsed.avg.per_second,cycle/second,1312368537
2,140056,picongpu,127.0.0.1,MoveAndMark,2020-Oct-23 13:42:19,1,21,Command line profiler metrics,sm__inst_executed_pipe_tensor.sum,inst,0
2,140056,picongpu,127.0.0.1,MoveAndMark,2020-Oct-23 13:42:19,1,21,Command line profiler metrics,sm__sass_thread_inst_executed_op_dadd_pred_on.sum,inst,731136000
2,140056,picongpu,127.0.0.1,MoveAndMark,2020-Oct-23 13:42:19,1,21,Command line profiler metrics,sm__sass_thread_inst_executed_op_dfma_pred_on.sum,inst,9504768000
2,140056,picongpu,127.0.0.1,MoveAndMark,2020-Oct-23 13:42:19,1,21,Command line profiler metrics,sm__sass_thread_inst_executed_op_dmul_pred_on.sum,inst,5117952000
2,140056,picongpu,127.0.0.1,MoveAndMark,2020-Oct-23 13:42:19,1,21,Command line profiler metrics,sm__sass_thread_inst_executed_op_fadd_pred_on.sum,inst,27417600000
2,140056,picongpu,127.0.0.1,MoveAndMark,2020-Oct-23 13:42:19,1,21,Command line profiler metrics,sm__sass_thread_inst_executed_op_ffma_pred_on.sum,inst,2.12761E+11
2,140056,picongpu,127.0.0.1,MoveAndMark,2020-Oct-23 13:42:19,1,21,Command line profiler metrics,sm__sass_thread_inst_executed_op_fmul_pred_on.sum,inst,51545088179
2,140056,picongpu,127.0.0.1,MoveAndMark,2020-Oct-23 13:42:19,1,21,Command line profiler metrics,sm__sass_thread_inst_executed_op_hadd_pred_on.sum,inst,0
2,140056,picongpu,127.0.0.1,MoveAndMark,2020-Oct-23 13:42:19,1,21,Command line profiler metrics,sm__sass_thread_inst_executed_op_hfma_pred_on.sum,inst,0
2,140056,picongpu,127.0.0.1,MoveAndMark,2020-Oct-23 13:42:19,1,21,Command line profiler metrics,sm__sass_thread_inst_executed_op_hmul_pred_on.sum,inst,0
2,140056,picongpu,127.0.0.1,MoveAndMark,2020-Oct-23 13:42:19,1,21,GPU Speed Of Light,DRAM Frequency,cycle/second,877529215.2
2,140056,picongpu,127.0.0.1,MoveAndMark,2020-Oct-23 13:42:19,1,21,GPU Speed Of Light,SM Frequency,cycle/second,1312368047
2,140056,picongpu,127.0.0.1,MoveAndMark,2020-Oct-23 13:42:19,1,21,GPU Speed Of Light,Elapsed Cycles,cycle,141730485
2,140056,picongpu,127.0.0.1,MoveAndMark,2020-Oct-23 13:42:19,1,21,GPU Speed Of Light,Memory [%],%,94.14
2,140056,picongpu,127.0.0.1,MoveAndMark,2020-Oct-23 13:42:19,1,21,GPU Speed Of Light,SOL DRAM,%,22.97
2,140056,picongpu,127.0.0.1,MoveAndMark,2020-Oct-23 13:42:19,1,21,GPU Speed Of Light,Duration,nsecond,107987648
2,140056,picongpu,127.0.0.1,MoveAndMark,2020-Oct-23 13:42:19,1,21,GPU Speed Of Light,SOL L1/TEX Cache,%,94.31
2,140056,picongpu,127.0.0.1,MoveAndMark,2020-Oct-23 13:42:19,1,21,GPU Speed Of Light,SOL L2 Cache,%,15.41
2,140056,picongpu,127.0.0.1,MoveAndMark,2020-Oct-23 13:42:19,1,21,GPU Speed Of Light,SM Active Cycles,cycle,141475931.4
2,140056,picongpu,127.0.0.1,MoveAndMark,2020-Oct-23 13:42:19,1,21,GPU Speed Of Light,SM [%],%,42.31
