ID,Process ID,Process Name,Host Name,Kernel Name,Kernel Time,Context,Stream,Section Name,Metric Name,Metric Unit,Metric Value
1,95642,picongpu,127.0.0.1,MoveAndMark,2020-Oct-25 19:59:45,1,19,Command line profiler metrics,sm__sass_thread_inst_executed_op_fadd_pred_on.sum,inst,1565491200
1,95642,picongpu,127.0.0.1,MoveAndMark,2020-Oct-25 19:59:45,1,19,Command line profiler metrics,sm__sass_thread_inst_executed_op_ffma_pred_on.sum,inst,6599147520
1,95642,picongpu,127.0.0.1,MoveAndMark,2020-Oct-25 19:59:45,1,19,Command line profiler metrics,sm__sass_thread_inst_executed_op_fmul_pred_on.sum,inst,1059717134
1,95642,picongpu,127.0.0.1,MoveAndMark,2020-Oct-25 19:59:45,1,19,Command line profiler metrics,sm__sass_thread_inst_executed_op_hadd_pred_on.sum,inst,0
1,95642,picongpu,127.0.0.1,MoveAndMark,2020-Oct-25 19:59:45,1,19,Command line profiler metrics,sm__sass_thread_inst_executed_op_hfma_pred_on.sum,inst,0
1,95642,picongpu,127.0.0.1,MoveAndMark,2020-Oct-25 19:59:45,1,19,Command line profiler metrics,sm__sass_thread_inst_executed_op_hmul_pred_on.sum,inst,0
1,95642,picongpu,127.0.0.1,MoveAndMark,2020-Oct-25 19:59:45,1,19,GPU Speed Of Light,DRAM Frequency,cycle/second,876285444.5
1,95642,picongpu,127.0.0.1,MoveAndMark,2020-Oct-25 19:59:45,1,19,GPU Speed Of Light,SM Frequency,cycle/second,1308043412
1,95642,picongpu,127.0.0.1,MoveAndMark,2020-Oct-25 19:59:45,1,19,GPU Speed Of Light,Elapsed Cycles,cycle,6080821
1,95642,picongpu,127.0.0.1,MoveAndMark,2020-Oct-25 19:59:45,1,19,GPU Speed Of Light,Memory [%],%,73.19
1,95642,picongpu,127.0.0.1,MoveAndMark,2020-Oct-25 19:59:45,1,19,GPU Speed Of Light,SOL DRAM,%,45.85
1,95642,picongpu,127.0.0.1,MoveAndMark,2020-Oct-25 19:59:45,1,19,GPU Speed Of Light,Duration,nsecond,4642752
1,95642,picongpu,127.0.0.1,MoveAndMark,2020-Oct-25 19:59:45,1,19,GPU Speed Of Light,SOL L1/TEX Cache,%,73.37
1,95642,picongpu,127.0.0.1,MoveAndMark,2020-Oct-25 19:59:45,1,19,GPU Speed Of Light,SOL L2 Cache,%,31.96
1,95642,picongpu,127.0.0.1,MoveAndMark,2020-Oct-25 19:59:45,1,19,GPU Speed Of Light,SM Active Cycles,cycle,6058170.94
1,95642,picongpu,127.0.0.1,MoveAndMark,2020-Oct-25 19:59:45,1,19,GPU Speed Of Light,SM [%],%,36.52
2,95642,picongpu,127.0.0.1,MoveAndMark,2020-Oct-25 19:59:54,1,15,Command line profiler metrics,dram__bytes.sum,byte,1910303168
2,95642,picongpu,127.0.0.1,MoveAndMark,2020-Oct-25 19:59:54,1,15,Command line profiler metrics,l1tex__t_bytes.sum,byte,7484236640
2,95642,picongpu,127.0.0.1,MoveAndMark,2020-Oct-25 19:59:54,1,15,Command line profiler metrics,lts__t_bytes.sum,byte,3797380480
2,95642,picongpu,127.0.0.1,MoveAndMark,2020-Oct-25 19:59:54,1,15,Command line profiler metrics,sm__cycles_elapsed.avg,cycle,6069190.5
2,95642,picongpu,127.0.0.1,MoveAndMark,2020-Oct-25 19:59:54,1,15,Command line profiler metrics,sm__cycles_elapsed.avg.per_second,cycle/second,1306213520
