ID,Process ID,Process Name,Host Name,Kernel Name,Kernel Time,Context,Stream,Section Name,Metric Name,Metric Unit,Metric Value
2,153218,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-25 20:27:28,1,21,GPU Speed Of Light,DRAM Frequency,cycle/second,872435123.7
2,153218,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-25 20:27:28,1,21,GPU Speed Of Light,SM Frequency,cycle/second,1303357913
2,153218,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-25 20:27:28,1,21,GPU Speed Of Light,Elapsed Cycles,cycle,276561
2,153218,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-25 20:27:28,1,21,GPU Speed Of Light,Memory [%],%,73.41
2,153218,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-25 20:27:28,1,21,GPU Speed Of Light,SOL DRAM,%,73.41
2,153218,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-25 20:27:28,1,21,GPU Speed Of Light,Duration,nsecond,212096
2,153218,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-25 20:27:28,1,21,GPU Speed Of Light,SOL L1/TEX Cache,%,68.91
2,153218,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-25 20:27:28,1,21,GPU Speed Of Light,SOL L2 Cache,%,45
2,153218,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-25 20:27:28,1,21,GPU Speed Of Light,SM Active Cycles,cycle,269635.92
2,153218,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-25 20:27:28,1,21,GPU Speed Of Light,SM [%],%,14.59
3,153218,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-25 20:27:37,1,17,Command line profiler metrics,dram__bytes.sum,byte,139101632
3,153218,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-25 20:27:37,1,17,Command line profiler metrics,l1tex__t_bytes.sum,byte,366804640
3,153218,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-25 20:27:37,1,17,Command line profiler metrics,lts__t_bytes.sum,byte,224112352
3,153218,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-25 20:27:37,1,17,Command line profiler metrics,sm__cycles_elapsed.avg,cycle,277305.28
3,153218,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-25 20:27:37,1,17,Command line profiler metrics,sm__cycles_elapsed.avg.per_second,cycle/second,1297662450
