ID,Process ID,Process Name,Host Name,Kernel Name,Kernel Time,Context,Stream,Section Name,Metric Name,Metric Unit,Metric Value
0,95642,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-25 19:59:36,1,16,Command line profiler metrics,SQ_INSTS_SALU,inst,30791040
0,95642,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-25 19:59:36,1,16,Command line profiler metrics,SQ_INSTS_VALU,inst,104751360
0,95642,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-25 19:59:36,1,16,Command line profiler metrics,FetchSize,bytes,1124711000
0,95642,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-25 19:59:36,1,16,Command line profiler metrics,WriteSize,bytes,408483000
0,95642,picongpu,127.0.0.1,ComputeCurrent,2020-Oct-25 19:59:36,1,16,Command line profiler metrics,time,us,2461.174
